rollout/exploration_rate,rollout/tel_total,rollout/steps,time/time_elapsed,rollout/tran_total,rollout/tran_mean,rollout/agents_survived,time/fps,time/total_timesteps,time/episodes,rollout/distance_travelled,rollout/ho_prob,rollout/ep_len_mean,rollout/tel_mean,rollout/ep_rew_mean,train/loss,train/learning_rate,train/n_updates
0.9370340000000001,10.181503124957068,29,119,24.93431462623685,0.8598039526288569,1,27,3314,208,632.4434162396087,0.8275862068965517,15.86,0.351086314653692,38.340936920000004,1.8346492052078247,0.05,2813
0.9356470000000001,2.1989960619350923,3,122,2.830311348594561,0.9434371161981869,1,27,3387,212,98.34319502305222,0.6666666666666666,16.18,0.7329986873116975,39.044118690000005,1.873214840888977,0.05,2886
0.9336520000000001,7.2216437195558845,29,125,22.97309992655256,0.7921758595362952,1,27,3492,216,588.1608798422311,0.8275862068965517,16.83,0.24902219722606497,39.86130833,1.9510319232940674,0.05,2991
0.932607,19.1598467439865,5,127,4.217776892899185,0.8435553785798369,1,27,3547,220,132.00137461163004,0.6,16.88,3.8319693487973,41.79646941,2.0509033203125,0.05,3046
0.9312390000000001,12.556949998388454,5,130,4.751196120141183,0.9502392240282367,1,27,3619,224,142.65011188657087,0.6,17.13,2.5113899996776907,41.86372135,1.4479440450668335,0.05,3118
0.9300800000000001,21.768490070466626,5,132,4.534468352068776,0.9068936704137552,1,27,3680,228,134.6853382239683,0.4,17.24,4.353698014093325,42.647420319999995,2.8433213233947754,0.05,3179
0.928959,18.281430406077032,9,134,8.53213657673433,0.9480151751927033,1,27,3739,232,244.40938588218515,0.5555555555555556,17.41,2.0312700451196704,42.90246314,2.8291735649108887,0.05,3238
0.927325,4.536727112698841,22,138,19.58415778083566,0.8901889900379846,1,27,3825,236,521.8464644531844,0.8636363636363636,17.4,0.20621486875903824,41.83719588000001,2.879957914352417,0.05,3324
0.925805,4.660080644608915,12,140,10.94938757023602,0.912448964186335,1,27,3905,240,296.05121237352955,0.6666666666666666,17.68,0.3883400537174096,41.950164490000006,3.109922409057617,0.05,3404
0.9247980000000001,10.509702876272357,6,142,5.600254064543371,0.9333756774238952,1,27,3958,244,159.05344799231924,0.5,17.81,1.7516171460453929,42.49711783000001,1.6784443855285645,0.05,3457
0.9233160000000001,98.80224304457627,29,145,23.583000796529497,0.8132069240182586,1,27,4036,248,574.3357987621688,0.5172413793103449,18.0,3.406973898088837,43.428431829999994,1.744290828704834,0.05,3535
0.9218719999999999,28.774504777770286,14,148,12.31659737415705,0.8797569552969321,1,27,4112,252,336.4610271654259,0.6428571428571429,18.04,2.055321769840735,43.298267380000006,3.1500792503356934,0.05,3611
0.920048,5.8566807152976175,5,151,4.584444823956973,0.9168889647913947,1,27,4208,256,141.97995444401369,0.8,18.48,1.1713361430595235,44.87725255000001,2.299558401107788,0.05,3707
0.918889,25.616281262414702,29,154,22.950331844867492,0.7913907532712928,1,27,4269,260,584.3729662560762,0.6896551724137931,18.14,0.8833200435315415,43.02334087,2.437485456466675,0.05,3768
0.9175210000000001,14.63846895771542,10,156,9.932089263794063,0.9932089263794064,1,27,4341,264,274.35495431530643,0.4,18.1,1.463846895771542,43.463644720000005,3.5976738929748535,0.05,3840
0.916704,5.245321258555048,6,158,5.597597278728248,0.9329328797880413,1,27,4384,268,173.65928836586002,0.8333333333333334,17.7,0.8742202097591747,42.20856591,2.2055561542510986,0.05,3883
0.915754,6.969027062685896,18,160,16.63158270502073,0.9239768169455961,1,27,4434,272,424.3722667302138,0.7777777777777778,17.47,0.38716817014921645,41.17705092999999,2.303699493408203,0.05,3933
0.9148040000000001,12.302116122497903,8,162,7.283282627439991,0.9104103284299989,1,27,4484,276,217.00129883424927,0.5,17.43,1.537764515312238,41.631730880000006,2.3004848957061768,0.05,3983
0.913835,13.884746506873674,22,163,18.796375502242615,0.8543807046473916,1,27,4535,280,498.2535124074066,0.7272727272727273,17.17,0.6311248412215306,41.204847750000006,2.6725919246673584,0.05,4034
0.9126,23.7099605216441,15,166,14.233825190677237,0.9489216793784825,1,27,4600,284,374.3510791660239,0.6666666666666666,16.86,1.5806640347762733,40.51197981000001,2.129530668258667,0.05,4099
0.9106049999999999,19.403741528051132,29,170,23.665456750069218,0.8160502327610075,1,27,4705,288,587.0073729903737,0.6896551724137931,17.4,0.669094535450039,40.83851333000001,2.886467933654785,0.05,4204
0.9092370000000001,24.841990529516185,10,172,9.096397014304015,0.9096397014304015,1,27,4777,292,263.0669432335324,0.6,17.31,2.4841990529516185,38.763218,2.037661075592041,0.05,4276
0.90804,11.999620419283094,7,175,6.463770613353128,0.9233958019075896,1,27,4840,296,188.45108662001127,0.5714285714285714,17.25,1.7142314884690133,37.99674963,1.807864785194397,0.05,4339
0.9062539999999999,17.28402106367841,29,178,22.33348236830106,0.7701200816655538,1,27,4934,300,515.8526335135758,0.8275862068965517,17.62,0.5960007263337382,38.8424936,3.2033815383911133,0.05,4433
0.905494,5.836484757790602,13,179,11.630264974508194,0.894635767269861,1,27,4974,304,303.6961174870126,0.8461538461538461,17.58,0.4489603659838925,37.77567684,2.2162203788757324,0.05,4473
0.90462,23.889838433371445,4,181,3.8660439427910975,0.9665109856977744,1,27,5020,308,124.67653541453878,0.25,17.06,5.972459608342861,37.37379525,1.5583869218826294,0.05,4519
0.9028149999999999,1.5221451544956344,10,184,9.663555229378272,0.9663555229378271,1,27,5115,312,268.387748663043,0.9,17.28,0.15221451544956344,37.02092002,1.968614935874939,0.05,4614
0.9009149999999999,45.81148766509581,29,188,23.626345348425826,0.8147015637388215,1,27,5215,316,559.9325813288268,0.7586206896551724,17.23,1.5797064712102005,37.377248339999994,5.285488605499268,0.05,4714
0.89911,33.5138608478612,29,191,25.30466618321607,0.872574695972968,1,27,5310,320,614.653339661019,0.7241379310344828,17.63,1.1556503740641795,36.71300815000001,3.4674646854400635,0.05,4809
0.897571,22.6627529330549,29,194,23.836478231930723,0.8219475252389905,1,27,5391,324,597.994478379211,0.6896551724137931,17.72,0.7814742390708587,37.32635153,2.912269353866577,0.05,4890
0.8958229999999999,145.82331990740178,29,198,21.6955307622036,0.7481217504208137,1,27,5483,328,530.7628500681458,0.3793103448275862,18.03,5.028390341634545,38.65752438,2.52071213722229,0.05,4982
0.893828,3.2465260811072185,14,202,11.384925015968625,0.8132089297120446,1,27,5588,332,306.4595878357828,0.8571428571428571,18.49,0.23189472007908704,39.69816982999999,1.7932690382003784,0.05,5087
0.8929919999999999,0.8408221838747653,2,203,1.899378051675284,0.949689025837642,1,27,5632,336,74.68024763200816,0.5,18.07,0.42041109193738263,40.30638944,1.3994885683059692,0.05,5131
0.891529,41.86893401232129,8,206,7.696308381964394,0.9620385477455492,1,27,5709,340,222.95648620859032,0.625,18.04,5.233616751540161,40.835421870000005,1.6158382892608643,0.05,5208
0.890142,34.88434088066321,29,209,23.496454218537707,0.8102225592599209,1,27,5782,344,598.1908618301599,0.7586206896551724,18.24,1.2029083062297659,40.28101386,1.7470459938049316,0.05,5281
0.8888119999999999,1.5176733816894308,7,211,6.598166380384135,0.9425951971977335,1,27,5852,348,188.13236316648658,0.8571428571428571,18.16,0.2168104830984901,41.26714007,1.3097280263900757,0.05,5351
0.8878240000000001,3.870278867162487,29,213,24.526654892606015,0.8457467204346901,1,27,5904,352,631.9963559849489,0.896551724137931,17.92,0.13345789197112023,41.21212276,1.4006692171096802,0.05,5403
0.8863420000000001,37.94968948437524,29,216,21.96984974303165,0.757581025621781,1,27,5982,356,517.6840938478551,0.6206896551724138,17.74,1.3086099822198358,40.1247348,1.6797008514404297,0.05,5481
0.885848,12.105600464640144,2,217,2.0,1.0,1,27,6008,360,75.0,0.0,17.39,6.052800232320072,39.3035246,1.8862926959991455,0.05,5507
0.884138,35.017730307389876,29,220,25.347555546784882,0.8740536395443063,1,27,6098,364,629.6260065162817,0.7241379310344828,17.57,1.2075079416341337,38.26417446000001,1.909434199333191,0.05,5597
0.8826559999999999,0.3266948749189651,5,223,4.565462704662194,0.9130925409324387,1,27,6176,368,144.36204703244647,0.8,17.92,0.06533897498379301,38.72476066,1.622173547744751,0.05,5675
0.8813639999999999,29.394728001241443,15,225,12.565195033717844,0.837679668914523,1,27,6244,372,339.2691003509,0.7333333333333333,18.1,1.9596485334160962,39.600129790000004,1.5403947830200195,0.05,5743
0.880186,7.156593322097998,14,227,11.931224728880466,0.8522303377771762,1,27,6306,376,318.94955612078684,0.7857142857142857,18.22,0.5111852372927141,40.3041989,2.950101852416992,0.05,5805
0.879122,0.330913142611838,4,229,3.831510636864726,0.9578776592161815,1,27,6362,380,124.09042853683634,0.75,18.27,0.0827282856529595,40.016464799999994,2.617598295211792,0.05,5861
0.878571,0.032647157659849976,2,231,1.966044718341951,0.9830223591709755,1,27,6391,384,74.68024763200816,0.5,17.91,0.016323578829924988,39.387983240000004,1.9385182857513428,0.05,5890
0.8779440000000001,29.893548232605525,5,232,4.6981760092783835,0.9396352018556767,1,27,6424,388,149.08866065706513,0.0,17.19,5.978709646521105,38.20931485999999,1.9587018489837646,0.05,5923
0.8765950000000001,0.9610349303109099,3,234,2.9975972787311567,0.9991990929103856,1,27,6495,392,98.6592883825541,0.6666666666666666,17.18,0.3203449767703033,37.549365879999996,2.000016212463379,0.05,5994
0.8747900000000001,4.242088213354968,29,238,23.668069821061543,0.8161403386572946,1,27,6590,396,588.0894226538742,0.9310344827586207,17.5,0.146278903908792,38.08328021,1.625009536743164,0.05,6089
0.873403,9.69100945594079,4,240,3.9320865080814973,0.9830216270203743,1,27,6663,400,124.35119134463787,0.25,17.29,2.4227523639851976,37.794524839999994,2.24092435836792,0.05,6162
0.8722819999999999,1.2316274342731688,5,243,4.731509389920869,0.9463018779841738,1,27,6722,404,149.0889075312487,0.8,17.48,0.24632548685463376,37.69922838,1.4705476760864258,0.05,6221
0.8706670000000001,35.39154891498496,29,246,24.230406271641456,0.8355312507462571,1,27,6807,408,618.0981515174732,0.6206896551724138,17.87,1.2203982384477572,38.52766406,3.4670732021331787,0.05,6306
0.869717,8.864428095725549,8,247,7.7320991663907295,0.9665123957988412,1,27,6857,412,219.34777856013372,0.625,17.42,1.1080535119656936,38.03337282,3.205787181854248,0.05,6356
0.8685579999999999,7.892350002514479,3,250,2.8,0.9333333333333332,1,27,6918,416,100.0,0.3333333333333333,17.03,2.630783334171493,37.37895322,2.5962717533111572,0.05,6417
0.8676269999999999,13.915110953972688,3,251,2.8327106102381583,0.9442368700793861,1,27,6967,420,99.67653980301615,0.3333333333333333,16.57,4.638370317990896,36.692709410000006,2.1279194355010986,0.05,6466
0.8661260000000001,48.78258034075999,15,254,12.6307024065045,0.8420468271003,1,27,7046,424,338.84863425865615,0.6,16.55,3.2521720227173327,36.04109587,1.8669443130493164,0.05,6545
0.864682,1.539957689519692,5,257,4.664510626348105,0.932902125269621,1,27,7122,428,144.07308114204255,0.8,16.39,0.3079915379039384,34.793415800000005,1.401597023010254,0.05,6621
0.86358,38.44826414178896,29,259,24.929774686084002,0.8596474029684139,1,27,7180,432,612.6023143599286,0.6896551724137931,15.92,1.3258022117858261,33.90034486,1.4172004461288452,0.05,6679
0.86168,90.6318773514641,29,263,23.892987475164848,0.8238961198332706,1,27,7280,436,569.8673544964421,0.6206896551724138,16.48,3.125237150050486,35.10270173,1.5812381505966187,0.05,6779
0.8603310000000001,146.44771715995086,29,265,23.29490452262452,0.8032725697456731,1,27,7351,440,566.1593632530296,0.4827586206896552,16.42,5.049921281377616,35.55938724,1.6359620094299316,0.05,6850
0.859229,7.859948149817505,4,267,3.5344299894809748,0.8836074973702437,1,27,7409,444,114.6793782020368,0.25,16.27,1.9649870374543763,35.59828166,2.112396478652954,0.05,6908
0.857804,3.388688385238292,11,270,10.198249377371424,0.9271135797610385,1,27,7484,448,284.37226519765187,0.8181818181818182,16.32,0.3080625804762084,33.64078806,1.310478687286377,0.05,6983
0.8564360000000001,13.099149615659343,17,272,14.838568093811938,0.87285694669482,1,27,7556,452,395.0278010369505,0.8235294117647058,16.52,0.7705382126858437,34.310350820000004,1.6983704566955566,0.05,7055
0.8549540000000001,12.164112097284827,29,275,21.354955113782676,0.7363777625442303,1,27,7634,456,531.6737400598563,0.8275862068965517,16.52,0.4194521412856837,33.61730601,1.4943654537200928,0.05,7133
0.853662,15.735105003291364,5,278,4.401071940807409,0.8802143881614818,1,27,7702,460,138.89242847641873,0.8,16.94,3.147021000658273,34.30486054000001,1.5206583738327026,0.05,7201
0.851819,9.107610348449166,18,281,16.19637391913675,0.8997985510631528,1,27,7799,464,428.295993838803,0.7222222222222222,17.01,0.5059783526916203,36.57186684,1.6486316919326782,0.05,7298
